site_name,site_code,New_taxon,block,trt,year_trt,max_cover,year
Stoderzinken,stod_dn.at,Cerastium_fontanum,2,Control,T0,1,2023
Wytham Woods,wyth_dn.uk,Cerastium_fontanum,1,Control,T0,1,2021
Wytham Woods,wyth_dn.uk,Cerastium_fontanum,2,NPK,T0,1,2021
Wytham Woods,wyth_dn.uk,Cerastium_fontanum,2,Disturbance,T0,5,2021
Wytham Woods,wyth_dn.uk,Cerastium_fontanum,3,Control,T0,1,2021
Wytham Woods,wyth_dn.uk,Cerastium_fontanum,4,NPK,T0,4,2021
Wytham Woods,wyth_dn.uk,Cerastium_fontanum,5,Control,T0,1,2021
Wytham Woods,wyth_dn.uk,Cerastium_fontanum,5,Disturbance,T0,7,2021
Wytham Woods,wyth_dn.uk,Cerastium_fontanum,1,Control,T1,1,2022
Wytham Woods,wyth_dn.uk,Cerastium_fontanum,1,Disturbance,T1,1,2022
Wytham Woods,wyth_dn.uk,Cerastium_fontanum,2,Control,T1,1,2022
Wytham Woods,wyth_dn.uk,Cerastium_fontanum,2,Disturbance,T1,2,2022
Wytham Woods,wyth_dn.uk,Cerastium_fontanum,3,Control,T1,1,2022
Wytham Woods,wyth_dn.uk,Cerastium_fontanum,3,Disturbance,T1,5,2022
Wytham Woods,wyth_dn.uk,Cerastium_fontanum,3,NPK,T1,0.5,2022
Wytham Woods,wyth_dn.uk,Cerastium_fontanum,4,NPK,T1,10,2022
Wytham Woods,wyth_dn.uk,Cerastium_fontanum,4,Disturbance,T1,1,2022
Wytham Woods,wyth_dn.uk,Cerastium_fontanum,5,Control,T1,1,2022
Wytham Woods,wyth_dn.uk,Cerastium_fontanum,5,Disturbance,T1,75,2022
Wytham Woods,wyth_dn.uk,Cerastium_fontanum,1,Control,T2,1,2023
Wytham Woods,wyth_dn.uk,Cerastium_fontanum,1,Disturbance,T2,25,2023
Wytham Woods,wyth_dn.uk,Cerastium_fontanum,2,NPK,T2,1,2023
Wytham Woods,wyth_dn.uk,Cerastium_fontanum,2,Control,T2,1,2023
Wytham Woods,wyth_dn.uk,Cerastium_fontanum,2,Disturbance,T2,25,2023
Wytham Woods,wyth_dn.uk,Cerastium_fontanum,3,Disturbance,T2,17,2023
Wytham Woods,wyth_dn.uk,Cerastium_fontanum,4,Control,T2,1,2023
Wytham Woods,wyth_dn.uk,Cerastium_fontanum,4,Disturbance,T2,15,2023
Wytham Woods,wyth_dn.uk,Cerastium_fontanum,5,Control,T2,1,2023
Wytham Woods,wyth_dn.uk,Cerastium_fontanum,1,NPK,T3,1,2024
Wytham Woods,wyth_dn.uk,Cerastium_fontanum,1,Control,T3,1,2024
Wytham Woods,wyth_dn.uk,Cerastium_fontanum,1,Disturbance,T3,1,2024
Wytham Woods,wyth_dn.uk,Cerastium_fontanum,2,NPK,T3,1,2024
Wytham Woods,wyth_dn.uk,Cerastium_fontanum,2,Control,T3,1,2024
Wytham Woods,wyth_dn.uk,Cerastium_fontanum,2,Disturbance,T3,1,2024
Wytham Woods,wyth_dn.uk,Cerastium_fontanum,3,Control,T3,1,2024
Wytham Woods,wyth_dn.uk,Cerastium_fontanum,3,Disturbance,T3,1,2024
Wytham Woods,wyth_dn.uk,Cerastium_fontanum,3,NPK,T3,1,2024
Wytham Woods,wyth_dn.uk,Cerastium_fontanum,4,Control,T3,1,2024
Wytham Woods,wyth_dn.uk,Cerastium_fontanum,4,NPK,T3,1,2024
Wytham Woods,wyth_dn.uk,Cerastium_fontanum,4,Disturbance,T3,5,2024
Wytham Woods,wyth_dn.uk,Cerastium_fontanum,5,NPK,T3,1,2024
Wytham Woods,wyth_dn.uk,Cerastium_fontanum,5,Control,T3,1,2024
Wytham Woods,wyth_dn.uk,Cerastium_fontanum,5,Disturbance,T3,5,2024
Kellogg Biological Station (KBS),kell_dn.us,Chamaecrista_fasciculata,1,Disturbance,T0,2,2021
Kellogg Biological Station (KBS),kell_dn.us,Chamaecrista_fasciculata,1,NPK,T0,1,2021
Kellogg Biological Station (KBS),kell_dn.us,Chamaecrista_fasciculata,2,Control,T0,1,2021
Kellogg Biological Station (KBS),kell_dn.us,Chamaecrista_fasciculata,2,NPK,T0,1,2021
Kellogg Biological Station (KBS),kell_dn.us,Chamaecrista_fasciculata,2,Disturbance,T0,1,2021
Kellogg Biological Station (KBS),kell_dn.us,Chamaecrista_fasciculata,3,Control,T0,1,2021
Kellogg Biological Station (KBS),kell_dn.us,Chamaecrista_fasciculata,3,Disturbance,T0,1,2021
Kellogg Biological Station (KBS),kell_dn.us,Chamaecrista_fasciculata,1,Disturbance,T1,5,2022
Kellogg Biological Station (KBS),kell_dn.us,Chamaecrista_fasciculata,1,Control,T1,1,2022
Kellogg Biological Station (KBS),kell_dn.us,Chamaecrista_fasciculata,2,Disturbance,T1,5,2022
Kellogg Biological Station (KBS),kell_dn.us,Chamaecrista_fasciculata,3,Control,T1,2,2022
Kellogg Biological Station (KBS),kell_dn.us,Chamaecrista_fasciculata,3,Disturbance,T1,30,2022
Kellogg Biological Station (KBS),kell_dn.us,Chamaecrista_fasciculata,1,Disturbance,T2,15,2023
Kellogg Biological Station (KBS),kell_dn.us,Chamaecrista_fasciculata,2,Control,T2,1,2023
Kellogg Biological Station (KBS),kell_dn.us,Chamaecrista_fasciculata,2,Disturbance,T2,4,2023
Kellogg Biological Station (KBS),kell_dn.us,Chamaecrista_fasciculata,3,Disturbance,T2,1,2023
Kellogg Biological Station (KBS),kell_dn.us,Chamaecrista_fasciculata,1,Disturbance,T3,2,2024
Kellogg Biological Station (KBS),kell_dn.us,Chamaecrista_fasciculata,1,Control,T3,2,2024
Kellogg Biological Station (KBS),kell_dn.us,Chamaecrista_fasciculata,2,Control,T3,1,2024
Kellogg Biological Station (KBS),kell_dn.us,Chamaecrista_fasciculata,2,Disturbance,T3,8,2024
Kellogg Biological Station (KBS),kell_dn.us,Chamaecrista_fasciculata,3,Control,T3,1,2024
Kellogg Biological Station (KBS),kell_dn.us,Chamaecrista_fasciculata,3,Disturbance,T3,3,2024
Ainsdale Dune Slacks,ains_dn.uk,Cirsium_arvense,1,Disturbance,T1,1,2023
Ainsdale Dune Slacks,ains_dn.uk,Cirsium_arvense,1,Control,T2,10,2024
Bad Lauchstaedt,badlau_dn.de,Cirsium_arvense,1,Disturbance,T0,1,2021
Bad Lauchstaedt,badlau_dn.de,Cirsium_arvense,1,NPK,T0,0.5,2021
Bad Lauchstaedt,badlau_dn.de,Cirsium_arvense,2,Control,T0,10,2021
Bad Lauchstaedt,badlau_dn.de,Cirsium_arvense,2,NPK,T0,2,2021
Bad Lauchstaedt,badlau_dn.de,Cirsium_arvense,2,Disturbance,T0,2,2021
Bad Lauchstaedt,badlau_dn.de,Cirsium_arvense,3,Disturbance,T0,8,2021
Bad Lauchstaedt,badlau_dn.de,Cirsium_arvense,3,Control,T0,5,2021
Bad Lauchstaedt,badlau_dn.de,Cirsium_arvense,3,NPK,T0,0.5,2021
Bad Lauchstaedt,badlau_dn.de,Cirsium_arvense,1,Disturbance,T1,3,2022
Bad Lauchstaedt,badlau_dn.de,Cirsium_arvense,2,Control,T1,6,2022
Bad Lauchstaedt,badlau_dn.de,Cirsium_arvense,2,NPK,T1,2,2022
Bad Lauchstaedt,badlau_dn.de,Cirsium_arvense,2,Disturbance,T1,6,2022
Bad Lauchstaedt,badlau_dn.de,Cirsium_arvense,3,Disturbance,T1,4,2022
Bad Lauchstaedt,badlau_dn.de,Cirsium_arvense,3,Control,T1,2,2022
Bad Lauchstaedt,badlau_dn.de,Cirsium_arvense,3,NPK,T1,1,2022
Bad Lauchstaedt,badlau_dn.de,Cirsium_arvense,1,Disturbance,T2,6,2023
Bad Lauchstaedt,badlau_dn.de,Cirsium_arvense,2,Control,T2,3,2023
Bad Lauchstaedt,badlau_dn.de,Cirsium_arvense,2,NPK,T2,4,2023
Bad Lauchstaedt,badlau_dn.de,Cirsium_arvense,2,Disturbance,T2,7,2023
Bad Lauchstaedt,badlau_dn.de,Cirsium_arvense,3,Disturbance,T2,7,2023
Bad Lauchstaedt,badlau_dn.de,Cirsium_arvense,3,Control,T2,1,2023
Bad Lauchstaedt,badlau_dn.de,Cirsium_arvense,3,NPK,T2,1,2023
Bad Lauchstaedt,badlau_dn.de,Cirsium_arvense,1,Disturbance,T3,3,2024
Bad Lauchstaedt,badlau_dn.de,Cirsium_arvense,2,Control,T3,3,2024
Bad Lauchstaedt,badlau_dn.de,Cirsium_arvense,2,NPK,T3,2,2024
Bad Lauchstaedt,badlau_dn.de,Cirsium_arvense,2,Disturbance,T3,2,2024
Bad Lauchstaedt,badlau_dn.de,Cirsium_arvense,3,Disturbance,T3,7,2024
Bad Lauchstaedt,badlau_dn.de,Cirsium_arvense,3,Control,T3,1,2024
Bad Lauchstaedt,badlau_dn.de,Cirsium_arvense,3,NPK,T3,1,2024
Blandy Experimental Farm,blan_dn.us,Cirsium_arvense,1,Control,T0,45,2022
Blandy Experimental Farm,blan_dn.us,Cirsium_arvense,2,Disturbance,T0,40,2022
Blandy Experimental Farm,blan_dn.us,Cirsium_arvense,3,NPK,T0,8,2022
Blandy Experimental Farm,blan_dn.us,Cirsium_arvense,4,Control,T0,8,2022
Blandy Experimental Farm,blan_dn.us,Cirsium_arvense,4,NPK,T0,1,2022
Blandy Experimental Farm,blan_dn.us,Cirsium_arvense,5,Control,T0,25,2022
Blandy Experimental Farm,blan_dn.us,Cirsium_arvense,1,Disturbance,T1,5,2023
Blandy Experimental Farm,blan_dn.us,Cirsium_arvense,1,Control,T1,5,2023
Blandy Experimental Farm,blan_dn.us,Cirsium_arvense,1,NPK,T1,40,2023
Blandy Experimental Farm,blan_dn.us,Cirsium_arvense,2,NPK,T1,35,2023
Blandy Experimental Farm,blan_dn.us,Cirsium_arvense,3,NPK,T1,25,2023
Blandy Experimental Farm,blan_dn.us,Cirsium_arvense,3,Control,T1,50,2023
Blandy Experimental Farm,blan_dn.us,Cirsium_arvense,3,Disturbance,T1,15,2023
Blandy Experimental Farm,blan_dn.us,Cirsium_arvense,4,Disturbance,T1,40,2023
Blandy Experimental Farm,blan_dn.us,Cirsium_arvense,5,NPK,T1,50,2023
Blandy Experimental Farm,blan_dn.us,Cirsium_arvense,5,Control,T1,15,2023
Blandy Experimental Farm,blan_dn.us,Cirsium_arvense,5,Disturbance,T1,15,2023
Hulun Buir,hulu_dn.cn,Cirsium_arvense,1,Disturbance,T2,5,2021
Hulun Buir,hulu_dn.cn,Cirsium_arvense,3,Disturbance,T2,3,2021
Hulun Buir,hulu_dn.cn,Cirsium_arvense,6,Disturbance,T2,2,2021
Jena,jena_dn.de,Cirsium_arvense,6,Control,T0,12,2021
Jena,jena_dn.de,Cirsium_arvense,6,Control,T1,8,2022
Jena,jena_dn.de,Cirsium_arvense,6,Control,T2,13,2023
Hazelrigg,lancaster_dn.uk,Cirsium_arvense,1,Disturbance,T0,5,2022
Hazelrigg,lancaster_dn.uk,Cirsium_arvense,1,NPK,T0,3,2022
Hazelrigg,lancaster_dn.uk,Cirsium_arvense,1,Control,T0,2,2022
Hazelrigg,lancaster_dn.uk,Cirsium_arvense,2,Control,T0,5,2022
Hazelrigg,lancaster_dn.uk,Cirsium_arvense,2,Disturbance,T0,1,2022
Hazelrigg,lancaster_dn.uk,Cirsium_arvense,2,NPK,T0,3,2022
Hazelrigg,lancaster_dn.uk,Cirsium_arvense,1,Disturbance,T1,20,2023
Hazelrigg,lancaster_dn.uk,Cirsium_arvense,1,NPK,T1,10,2023
Hazelrigg,lancaster_dn.uk,Cirsium_arvense,1,Control,T1,5,2023
Hazelrigg,lancaster_dn.uk,Cirsium_arvense,2,Disturbance,T1,30,2023
Hazelrigg,lancaster_dn.uk,Cirsium_arvense,2,NPK,T1,1,2023
Hazelrigg,lancaster_dn.uk,Cirsium_arvense,1,NPK,T2,1,2024
Hazelrigg,lancaster_dn.uk,Cirsium_arvense,2,Disturbance,T2,20,2024
Hazelrigg,lancaster_dn.uk,Cirsium_arvense,2,NPK,T2,15,2024
Hazelrigg,lancaster_dn.uk,Cirsium_arvense,3,NPK,T2,1,2024
Hazelrigg,lancaster_dn.uk,Cirsium_arvense,3,Control,T2,30,2024
Lublin,lubl_dn.pl,Cirsium_arvense,1,NPK,T0,2,2021
Lublin,lubl_dn.pl,Cirsium_arvense,2,NPK,T0,5,2021
Lublin,lubl_dn.pl,Cirsium_arvense,2,Disturbance,T0,6,2021
Lublin,lubl_dn.pl,Cirsium_arvense,3,Disturbance,T0,8,2021
Lublin,lubl_dn.pl,Cirsium_arvense,3,Control,T0,8,2021
Lublin,lubl_dn.pl,Cirsium_arvense,1,NPK,T1,0.5,2022
Lublin,lubl_dn.pl,Cirsium_arvense,1,Control,T1,4,2022
Lublin,lubl_dn.pl,Cirsium_arvense,1,Disturbance,T1,2,2022
Lublin,lubl_dn.pl,Cirsium_arvense,2,NPK,T1,3,2022
Lublin,lubl_dn.pl,Cirsium_arvense,2,Disturbance,T1,6,2022
Lublin,lubl_dn.pl,Cirsium_arvense,3,Disturbance,T1,5,2022
Lublin,lubl_dn.pl,Cirsium_arvense,3,Control,T1,3,2022
Oak Lake Field Station,olfs_dn.us,Cirsium_arvense,1,NPK,T0,1,2022
Oak Lake Field Station,olfs_dn.us,Cirsium_arvense,2,Control,T0,3,2022
Oak Lake Field Station,olfs_dn.us,Cirsium_arvense,2,NPK,T0,1,2022
Oak Lake Field Station,olfs_dn.us,Cirsium_arvense,2,Disturbance,T0,1,2022
Oak Lake Field Station,olfs_dn.us,Cirsium_arvense,3,Control,T0,3,2022
Oak Lake Field Station,olfs_dn.us,Cirsium_arvense,4,Disturbance,T0,1,2022
Oak Lake Field Station,olfs_dn.us,Cirsium_arvense,4,NPK,T0,1,2022
Oak Lake Field Station,olfs_dn.us,Cirsium_arvense,5,NPK,T0,1,2022
Oak Lake Field Station,olfs_dn.us,Cirsium_arvense,5,Disturbance,T0,3,2022
Oak Lake Field Station,olfs_dn.us,Cirsium_arvense,1,NPK,T1,5,2023
Oak Lake Field Station,olfs_dn.us,Cirsium_arvense,1,Disturbance,T1,3,2023
Oak Lake Field Station,olfs_dn.us,Cirsium_arvense,1,Control,T1,3,2023
Oak Lake Field Station,olfs_dn.us,Cirsium_arvense,2,Control,T1,35,2023
Oak Lake Field Station,olfs_dn.us,Cirsium_arvense,3,Control,T1,40,2023
Oak Lake Field Station,olfs_dn.us,Cirsium_arvense,4,NPK,T1,5,2023
Oak Lake Field Station,olfs_dn.us,Cirsium_arvense,5,Disturbance,T1,20,2023
Wytham Woods,wyth_dn.uk,Cirsium_arvense,1,Disturbance,T1,0.5,2022
Ainsdale Dune Slacks,ains_dn.uk,Cirsium_palustre,2,Disturbance,T0,0.2,2022
Ainsdale Dune Slacks,ains_dn.uk,Cirsium_palustre,2,Control,T0,0.5,2022
Ainsdale Dune Slacks,ains_dn.uk,Cirsium_palustre,1,Disturbance,T1,1,2023
Ainsdale Dune Slacks,ains_dn.uk,Cirsium_palustre,1,Disturbance,T1,1,2023
Ainsdale Dune Slacks,ains_dn.uk,Cirsium_palustre,1,Control,T1,1,2023
Ainsdale Dune Slacks,ains_dn.uk,Cirsium_palustre,2,Disturbance,T1,3,2023
Ainsdale Dune Slacks,ains_dn.uk,Cirsium_palustre,2,Disturbance,T1,5,2023
Ainsdale Dune Slacks,ains_dn.uk,Cirsium_palustre,2,Control,T1,12,2023
Ainsdale Dune Slacks,ains_dn.uk,Cirsium_palustre,3,Disturbance,T1,1,2023
Bad Lauchstaedt,badlau_dn.de,Cirsium_vulgare,3,Disturbance,T2,1,2023
Bad Lauchstaedt,badlau_dn.de,Cirsium_vulgare,3,Disturbance,T3,0.5,2024
Bayreuth DRAGNet,bayr_dn.de,Cirsium_vulgare,1,Disturbance,T1,2,2021
Bayreuth DRAGNet,bayr_dn.de,Cirsium_vulgare,3,Disturbance,T3,1,2023
Blandy Experimental Farm,blan_dn.us,Cirsium_vulgare,2,NPK,T0,5,2022
Cass,cass_dn.nz,Cirsium_vulgare,1,Disturbance,T2,0.1,2024
Cowichan,cowi_dn.ca,Cirsium_vulgare,1,Disturbance,T1,2,2020
Cowichan,cowi_dn.ca,Cirsium_vulgare,2,Disturbance,T1,1,2020
Cowichan,cowi_dn.ca,Cirsium_vulgare,2,Control,T1,1,2020
Cowichan,cowi_dn.ca,Cirsium_vulgare,1,Disturbance,T2,2,2021
Cowichan,cowi_dn.ca,Cirsium_vulgare,2,Control,T2,2,2021
Cowichan,cowi_dn.ca,Cirsium_vulgare,1,Disturbance,T3,1,2022
Cowichan,cowi_dn.ca,Cirsium_vulgare,1,Control,T3,1,2022
Cowichan,cowi_dn.ca,Cirsium_vulgare,2,Control,T3,2,2022
Jena,jena_dn.de,Cirsium_vulgare,4,Disturbance,T1,1,2022
Jena,jena_dn.de,Cirsium_vulgare,4,Disturbance,T2,1,2023
Lublin,lubl_dn.pl,Cirsium_vulgare,3,Disturbance,T1,8,2022
San Claudio,sanc_dn.ar,Cirsium_vulgare,1,NPK,T0,5,2022
San Claudio,sanc_dn.ar,Cirsium_vulgare,1,NPK,T1,1,2023
San Claudio,sanc_dn.ar,Cirsium_vulgare,1,Disturbance,T1,10,2023
San Claudio,sanc_dn.ar,Cirsium_vulgare,2,Disturbance,T1,5,2023
San Claudio,sanc_dn.ar,Cirsium_vulgare,3,Disturbance,T1,15,2023
San Claudio,sanc_dn.ar,Cirsium_vulgare,4,Disturbance,T1,10,2023
San Claudio,sanc_dn.ar,Cirsium_vulgare,5,Disturbance,T1,1,2023
San Claudio,sanc_dn.ar,Cirsium_vulgare,6,Disturbance,T1,25,2023
San Claudio,sanc_dn.ar,Cirsium_vulgare,1,Disturbance,T2,30,2024
San Claudio,sanc_dn.ar,Cirsium_vulgare,2,Disturbance,T2,15,2024
San Claudio,sanc_dn.ar,Cirsium_vulgare,3,Disturbance,T2,10,2024
San Claudio,sanc_dn.ar,Cirsium_vulgare,4,Disturbance,T2,20,2024
San Claudio,sanc_dn.ar,Cirsium_vulgare,5,Disturbance,T2,5,2024
San Claudio,sanc_dn.ar,Cirsium_vulgare,6,Disturbance,T2,30,2024
Ukulinga,ukul_dn.za,Cirsium_vulgare,2,Disturbance,T3,5,2024
Wytham Woods,wyth_dn.uk,Cirsium_vulgare,1,Disturbance,T1,0.1,2022
Wytham Woods,wyth_dn.uk,Cirsium_vulgare,4,Disturbance,T1,0.1,2022
CEREEP - Ecotron IDF,cereep_dn.fr,Cytisus_scoparius,2,Control,T3,2,2024
Bad Lauchstaedt,badlau_dn.de,Daucus_carota,2,NPK,T0,2,2021
Bad Lauchstaedt,badlau_dn.de,Daucus_carota,2,Disturbance,T0,3,2021
Bad Lauchstaedt,badlau_dn.de,Daucus_carota,2,NPK,T1,1,2022
Bad Lauchstaedt,badlau_dn.de,Daucus_carota,2,Disturbance,T1,2,2022
Bad Lauchstaedt,badlau_dn.de,Daucus_carota,2,NPK,T2,5,2023
Bad Lauchstaedt,badlau_dn.de,Daucus_carota,2,Disturbance,T2,4,2023
Bad Lauchstaedt,badlau_dn.de,Daucus_carota,3,Disturbance,T2,1,2023
Bad Lauchstaedt,badlau_dn.de,Daucus_carota,3,Control,T2,0.5,2023
Bad Lauchstaedt,badlau_dn.de,Daucus_carota,2,NPK,T3,1,2024
Bad Lauchstaedt,badlau_dn.de,Daucus_carota,2,Disturbance,T3,11,2024
Bad Lauchstaedt,badlau_dn.de,Daucus_carota,3,Control,T3,0.5,2024
CEREEP - Ecotron IDF,cereep_dn.fr,Daucus_carota,1,Control,T1,10,2022
CEREEP - Ecotron IDF,cereep_dn.fr,Daucus_carota,1,Disturbance,T1,5,2022
CEREEP - Ecotron IDF,cereep_dn.fr,Daucus_carota,1,NPK,T1,10,2022
CEREEP - Ecotron IDF,cereep_dn.fr,Daucus_carota,2,Disturbance,T1,25,2022
CEREEP - Ecotron IDF,cereep_dn.fr,Daucus_carota,2,NPK,T1,5,2022
CEREEP - Ecotron IDF,cereep_dn.fr,Daucus_carota,2,Control,T1,8,2022
CEREEP - Ecotron IDF,cereep_dn.fr,Daucus_carota,3,Disturbance,T1,5,2022
CEREEP - Ecotron IDF,cereep_dn.fr,Daucus_carota,3,Control,T1,10,2022
CEREEP - Ecotron IDF,cereep_dn.fr,Daucus_carota,3,NPK,T1,7,2022
CEREEP - Ecotron IDF,cereep_dn.fr,Daucus_carota,1,Control,T2,25,2023
CEREEP - Ecotron IDF,cereep_dn.fr,Daucus_carota,1,Disturbance,T2,1,2023
CEREEP - Ecotron IDF,cereep_dn.fr,Daucus_carota,1,NPK,T2,5,2023
CEREEP - Ecotron IDF,cereep_dn.fr,Daucus_carota,2,Disturbance,T2,8,2023
CEREEP - Ecotron IDF,cereep_dn.fr,Daucus_carota,2,NPK,T2,5,2023
CEREEP - Ecotron IDF,cereep_dn.fr,Daucus_carota,2,Control,T2,8,2023
CEREEP - Ecotron IDF,cereep_dn.fr,Daucus_carota,3,Disturbance,T2,2,2023
CEREEP - Ecotron IDF,cereep_dn.fr,Daucus_carota,3,Control,T2,1,2023
CEREEP - Ecotron IDF,cereep_dn.fr,Daucus_carota,3,NPK,T2,15,2023
CEREEP - Ecotron IDF,cereep_dn.fr,Daucus_carota,1,Control,T3,30,2024
CEREEP - Ecotron IDF,cereep_dn.fr,Daucus_carota,1,Disturbance,T3,3,2024
CEREEP - Ecotron IDF,cereep_dn.fr,Daucus_carota,1,NPK,T3,5,2024
CEREEP - Ecotron IDF,cereep_dn.fr,Daucus_carota,2,Disturbance,T3,5,2024
CEREEP - Ecotron IDF,cereep_dn.fr,Daucus_carota,2,NPK,T3,3,2024
CEREEP - Ecotron IDF,cereep_dn.fr,Daucus_carota,2,Control,T3,15,2024
CEREEP - Ecotron IDF,cereep_dn.fr,Daucus_carota,3,Disturbance,T3,5,2024
CEREEP - Ecotron IDF,cereep_dn.fr,Daucus_carota,3,Control,T3,10,2024
CEREEP - Ecotron IDF,cereep_dn.fr,Daucus_carota,3,NPK,T3,5,2024
Agroscope Changins,chan_dn.ch,Daucus_carota,1,Disturbance,T0,1.5,2020
Agroscope Changins,chan_dn.ch,Daucus_carota,1,Control,T0,1,2020
Agroscope Changins,chan_dn.ch,Daucus_carota,2,Disturbance,T0,1,2020
Agroscope Changins,chan_dn.ch,Daucus_carota,2,NPK,T0,0.1,2020
Agroscope Changins,chan_dn.ch,Daucus_carota,4,Disturbance,T0,11,2020
Agroscope Changins,chan_dn.ch,Daucus_carota,1,Disturbance,T1,4,2021
Agroscope Changins,chan_dn.ch,Daucus_carota,1,Control,T1,1,2021
Agroscope Changins,chan_dn.ch,Daucus_carota,2,Disturbance,T1,1,2021
Agroscope Changins,chan_dn.ch,Daucus_carota,2,NPK,T1,0.5,2021
Agroscope Changins,chan_dn.ch,Daucus_carota,4,Disturbance,T1,9,2021
Agroscope Changins,chan_dn.ch,Daucus_carota,1,Disturbance,T2,3,2022
Agroscope Changins,chan_dn.ch,Daucus_carota,3,Control,T2,4,2022
Agroscope Changins,chan_dn.ch,Daucus_carota,4,Disturbance,T2,1,2022
Agroscope Changins,chan_dn.ch,Daucus_carota,1,Disturbance,T3,5,2023
Agroscope Changins,chan_dn.ch,Daucus_carota,1,Control,T3,0.5,2023
Agroscope Changins,chan_dn.ch,Daucus_carota,2,Disturbance,T3,0.5,2023
Agroscope Changins,chan_dn.ch,Daucus_carota,2,Control,T3,5,2023
Churning Rapids,chur_dn.us,Daucus_carota,1,Disturbance,T0,7,2021
Churning Rapids,chur_dn.us,Daucus_carota,1,NPK,T0,5,2021
Churning Rapids,chur_dn.us,Daucus_carota,1,Control,T0,7,2021
Churning Rapids,chur_dn.us,Daucus_carota,1,Disturbance,T1,10,2022
Churning Rapids,chur_dn.us,Daucus_carota,1,NPK,T1,9,2022
Churning Rapids,chur_dn.us,Daucus_carota,1,Control,T1,3,2022
Churning Rapids,chur_dn.us,Daucus_carota,1,Disturbance,T2,8,2023
Churning Rapids,chur_dn.us,Daucus_carota,1,Control,T2,18,2023
Churning Rapids,chur_dn.us,Daucus_carota,4,Control,T2,2,2023
Izaak Walton League of America (IWLA),iwla_dn.us,Daucus_carota,1,NPK,T1,0.5,2023
Kellogg Biological Station (KBS),kell_dn.us,Daucus_carota,1,Disturbance,T0,1,2021
Kellogg Biological Station (KBS),kell_dn.us,Daucus_carota,1,Control,T0,1,2021
Kellogg Biological Station (KBS),kell_dn.us,Daucus_carota,2,Disturbance,T0,1,2021
Kellogg Biological Station (KBS),kell_dn.us,Daucus_carota,1,Control,T1,1,2022
Kellogg Biological Station (KBS),kell_dn.us,Daucus_carota,2,Disturbance,T1,3,2022
Kellogg Biological Station (KBS),kell_dn.us,Daucus_carota,3,Disturbance,T1,1,2022
Kellogg Biological Station (KBS),kell_dn.us,Daucus_carota,1,Disturbance,T2,2,2023
Kellogg Biological Station (KBS),kell_dn.us,Daucus_carota,1,Control,T2,1,2023
Kellogg Biological Station (KBS),kell_dn.us,Daucus_carota,2,Disturbance,T2,2,2023
Kellogg Biological Station (KBS),kell_dn.us,Daucus_carota,3,Disturbance,T2,15,2023
Kellogg Biological Station (KBS),kell_dn.us,Daucus_carota,1,Disturbance,T3,1,2024
Kellogg Biological Station (KBS),kell_dn.us,Daucus_carota,2,Disturbance,T3,2,2024
Kellogg Biological Station (KBS),kell_dn.us,Daucus_carota,3,Disturbance,T3,35,2024
Kniezenberg,kzbg_dn.at,Daucus_carota,2,Disturbance,T0,1,2022
Kniezenberg,kzbg_dn.at,Daucus_carota,2,Disturbance,T1,2,2023
Kniezenberg,kzbg_dn.at,Daucus_carota,3,Disturbance,T1,1,2023
Lublin,lubl_dn.pl,Daucus_carota,2,Disturbance,T0,1,2021
Lublin,lubl_dn.pl,Daucus_carota,3,Disturbance,T0,5,2021
Lublin,lubl_dn.pl,Daucus_carota,3,Control,T0,20,2021
Lublin,lubl_dn.pl,Daucus_carota,3,NPK,T0,2,2021
Lublin,lubl_dn.pl,Daucus_carota,2,Disturbance,T1,5,2022
Lublin,lubl_dn.pl,Daucus_carota,2,Control,T1,0.5,2022
Lublin,lubl_dn.pl,Daucus_carota,3,Disturbance,T1,1,2022
Lublin,lubl_dn.pl,Daucus_carota,3,Control,T1,3,2022
Lublin,lubl_dn.pl,Echinochloa_crus-galli,3,Control,T0,20,2021
Lublin,lubl_dn.pl,Echinochloa_crus-galli,3,NPK,T0,60,2021
Algaida,alga_dn.es,Echium_vulgare,1,Disturbance,T0,1,2020
Algaida,alga_dn.es,Echium_vulgare,1,NPK,T0,1,2020
Algaida,alga_dn.es,Echium_vulgare,2,NPK,T0,2,2020
Algaida,alga_dn.es,Echium_vulgare,3,NPK,T0,2,2020
Algaida,alga_dn.es,Echium_vulgare,1,Disturbance,T1,1,2021
Algaida,alga_dn.es,Echium_vulgare,1,Control,T1,3,2021
Algaida,alga_dn.es,Echium_vulgare,1,NPK,T1,2,2021
Algaida,alga_dn.es,Echium_vulgare,2,Disturbance,T1,1,2021
Algaida,alga_dn.es,Echium_vulgare,2,NPK,T1,2,2021
Algaida,alga_dn.es,Echium_vulgare,3,NPK,T1,4,2021
Algaida,alga_dn.es,Echium_vulgare,1,Disturbance,T2,1,2022
Algaida,alga_dn.es,Echium_vulgare,1,Control,T2,1,2022
Algaida,alga_dn.es,Echium_vulgare,1,NPK,T2,1,2022
Algaida,alga_dn.es,Echium_vulgare,2,Control,T2,1,2022
Algaida,alga_dn.es,Echium_vulgare,2,NPK,T2,67.5,2022
Algaida,alga_dn.es,Echium_vulgare,3,Disturbance,T2,1,2022
Algaida,alga_dn.es,Echium_vulgare,3,NPK,T2,15,2022
Algaida,alga_dn.es,Echium_vulgare,1,Control,T3,50,2023
Algaida,alga_dn.es,Echium_vulgare,1,NPK,T3,25,2023
