Taxon,Taxon_site,RE,RE_se,model,time_period,experiment,ID,site_name,Demo_trait,Demo_value,New_demo_trait,hypoth
Primula_veris,Primula_veris_Wytham Woods,-2.8,0.333,Ordbeta,T0-T1,DIST,1,Wytham Woods,R0,0.8822595024722741,Net reproductive rate,H1
Primula_veris,Primula_veris_Wytham Woods,-2.8,0.333,Ordbeta,T0-T1,DIST,1,Wytham Woods,Reactivity,14.404616011865699,Reactivity,H3
Primula_veris,Primula_veris_Wytham Woods,-2.8,0.333,Ordbeta,T0-T1,DIST,1,Wytham Woods,T_generation,31.08594334622694,Generation time,H2
Primula_veris,Primula_veris_Wytham Woods,-2.8,0.333,Ordbeta,T0-T1,DIST,1,Wytham Woods,age_repro,8.31254459714844,Age at first reproduction,H2
Primula_veris,Primula_veris_Wytham Woods,-2.8,0.333,Ordbeta,T0-T1,DIST,1,Wytham Woods,percapita_repro,13.574022714285713,Per capita reproduction,H1
Ranunculus_acris,Ranunculus_acris_Agroscope Changins,-2.275,0.198,Ordbeta,T0-T1,DIST,1,Agroscope Changins,FirstStepAtt,0.10835396206826964,First step attenuation,H3
Ranunculus_acris,Ranunculus_acris_Agroscope Changins,-2.275,0.198,Ordbeta,T0-T1,DIST,1,Agroscope Changins,Lambda,1.1474253581153837,Population growth rate,H4
Ranunculus_acris,Ranunculus_acris_Agroscope Changins,-2.275,0.198,Ordbeta,T0-T1,DIST,1,Agroscope Changins,R0,1.55497855361596,Net reproductive rate,H1
Ranunculus_acris,Ranunculus_acris_Agroscope Changins,-2.275,0.198,Ordbeta,T0-T1,DIST,1,Agroscope Changins,Reactivity,6.68037129041872,Reactivity,H3
Ranunculus_acris,Ranunculus_acris_Agroscope Changins,-2.275,0.198,Ordbeta,T0-T1,DIST,1,Agroscope Changins,T_generation,3.829023387316118,Generation time,H2
Ranunculus_acris,Ranunculus_acris_Agroscope Changins,-2.275,0.198,Ordbeta,T0-T1,DIST,1,Agroscope Changins,age_repro,3.0548523206751055,Age at first reproduction,H2
Ranunculus_acris,Ranunculus_acris_Agroscope Changins,-2.275,0.198,Ordbeta,T0-T1,DIST,1,Agroscope Changins,percapita_repro,6.96,Per capita reproduction,H1
Ranunculus_acris,Ranunculus_acris_Bayreuth DRAGNet,-2.529,0.272,Ordbeta,T0-T1,DIST,1,Bayreuth DRAGNet,FirstStepAtt,0.10835396206826964,First step attenuation,H3
Ranunculus_acris,Ranunculus_acris_Bayreuth DRAGNet,-2.529,0.272,Ordbeta,T0-T1,DIST,1,Bayreuth DRAGNet,Lambda,1.1474253581153837,Population growth rate,H4
Ranunculus_acris,Ranunculus_acris_Bayreuth DRAGNet,-2.529,0.272,Ordbeta,T0-T1,DIST,1,Bayreuth DRAGNet,R0,1.55497855361596,Net reproductive rate,H1
Ranunculus_acris,Ranunculus_acris_Bayreuth DRAGNet,-2.529,0.272,Ordbeta,T0-T1,DIST,1,Bayreuth DRAGNet,Reactivity,6.68037129041872,Reactivity,H3
Ranunculus_acris,Ranunculus_acris_Bayreuth DRAGNet,-2.529,0.272,Ordbeta,T0-T1,DIST,1,Bayreuth DRAGNet,T_generation,3.829023387316118,Generation time,H2
Ranunculus_acris,Ranunculus_acris_Bayreuth DRAGNet,-2.529,0.272,Ordbeta,T0-T1,DIST,1,Bayreuth DRAGNet,age_repro,3.0548523206751055,Age at first reproduction,H2
Ranunculus_acris,Ranunculus_acris_Bayreuth DRAGNet,-2.529,0.272,Ordbeta,T0-T1,DIST,1,Bayreuth DRAGNet,percapita_repro,6.96,Per capita reproduction,H1
Ranunculus_acris,Ranunculus_acris_Churning Rapids,-2.69,0.481,Ordbeta,T0-T1,DIST,1,Churning Rapids,FirstStepAtt,0.10835396206826964,First step attenuation,H3
Ranunculus_acris,Ranunculus_acris_Churning Rapids,-2.69,0.481,Ordbeta,T0-T1,DIST,1,Churning Rapids,Lambda,1.1474253581153837,Population growth rate,H4
Ranunculus_acris,Ranunculus_acris_Churning Rapids,-2.69,0.481,Ordbeta,T0-T1,DIST,1,Churning Rapids,R0,1.55497855361596,Net reproductive rate,H1
Ranunculus_acris,Ranunculus_acris_Churning Rapids,-2.69,0.481,Ordbeta,T0-T1,DIST,1,Churning Rapids,Reactivity,6.68037129041872,Reactivity,H3
Ranunculus_acris,Ranunculus_acris_Churning Rapids,-2.69,0.481,Ordbeta,T0-T1,DIST,1,Churning Rapids,T_generation,3.829023387316118,Generation time,H2
Ranunculus_acris,Ranunculus_acris_Churning Rapids,-2.69,0.481,Ordbeta,T0-T1,DIST,1,Churning Rapids,age_repro,3.0548523206751055,Age at first reproduction,H2
Ranunculus_acris,Ranunculus_acris_Churning Rapids,-2.69,0.481,Ordbeta,T0-T1,DIST,1,Churning Rapids,percapita_repro,6.96,Per capita reproduction,H1
Ranunculus_acris,Ranunculus_acris_Kniezenberg,-2.709,0.475,Ordbeta,T0-T1,DIST,1,Kniezenberg,FirstStepAtt,0.10835396206826964,First step attenuation,H3
Ranunculus_acris,Ranunculus_acris_Kniezenberg,-2.709,0.475,Ordbeta,T0-T1,DIST,1,Kniezenberg,Lambda,1.1474253581153837,Population growth rate,H4
Ranunculus_acris,Ranunculus_acris_Kniezenberg,-2.709,0.475,Ordbeta,T0-T1,DIST,1,Kniezenberg,R0,1.55497855361596,Net reproductive rate,H1
Ranunculus_acris,Ranunculus_acris_Kniezenberg,-2.709,0.475,Ordbeta,T0-T1,DIST,1,Kniezenberg,Reactivity,6.68037129041872,Reactivity,H3
Ranunculus_acris,Ranunculus_acris_Kniezenberg,-2.709,0.475,Ordbeta,T0-T1,DIST,1,Kniezenberg,T_generation,3.829023387316118,Generation time,H2
Ranunculus_acris,Ranunculus_acris_Kniezenberg,-2.709,0.475,Ordbeta,T0-T1,DIST,1,Kniezenberg,age_repro,3.0548523206751055,Age at first reproduction,H2
Ranunculus_acris,Ranunculus_acris_Kniezenberg,-2.709,0.475,Ordbeta,T0-T1,DIST,1,Kniezenberg,percapita_repro,6.96,Per capita reproduction,H1
Ranunculus_acris,Ranunculus_acris_Meranges,-2.844,0.271,Ordbeta,T0-T1,DIST,1,Meranges,FirstStepAtt,0.10835396206826964,First step attenuation,H3
Ranunculus_acris,Ranunculus_acris_Meranges,-2.844,0.271,Ordbeta,T0-T1,DIST,1,Meranges,Lambda,1.1474253581153837,Population growth rate,H4
Ranunculus_acris,Ranunculus_acris_Meranges,-2.844,0.271,Ordbeta,T0-T1,DIST,1,Meranges,R0,1.55497855361596,Net reproductive rate,H1
Ranunculus_acris,Ranunculus_acris_Meranges,-2.844,0.271,Ordbeta,T0-T1,DIST,1,Meranges,Reactivity,6.68037129041872,Reactivity,H3
Ranunculus_acris,Ranunculus_acris_Meranges,-2.844,0.271,Ordbeta,T0-T1,DIST,1,Meranges,T_generation,3.829023387316118,Generation time,H2
Ranunculus_acris,Ranunculus_acris_Meranges,-2.844,0.271,Ordbeta,T0-T1,DIST,1,Meranges,age_repro,3.0548523206751055,Age at first reproduction,H2
Ranunculus_acris,Ranunculus_acris_Meranges,-2.844,0.271,Ordbeta,T0-T1,DIST,1,Meranges,percapita_repro,6.96,Per capita reproduction,H1
Ranunculus_acris,Ranunculus_acris_Stoderzinken,-2.602,0.328,Ordbeta,T0-T1,DIST,1,Stoderzinken,FirstStepAtt,0.10835396206826964,First step attenuation,H3
Ranunculus_acris,Ranunculus_acris_Stoderzinken,-2.602,0.328,Ordbeta,T0-T1,DIST,1,Stoderzinken,Lambda,1.1474253581153837,Population growth rate,H4
Ranunculus_acris,Ranunculus_acris_Stoderzinken,-2.602,0.328,Ordbeta,T0-T1,DIST,1,Stoderzinken,R0,1.55497855361596,Net reproductive rate,H1
Ranunculus_acris,Ranunculus_acris_Stoderzinken,-2.602,0.328,Ordbeta,T0-T1,DIST,1,Stoderzinken,Reactivity,6.68037129041872,Reactivity,H3
Ranunculus_acris,Ranunculus_acris_Stoderzinken,-2.602,0.328,Ordbeta,T0-T1,DIST,1,Stoderzinken,T_generation,3.829023387316118,Generation time,H2
Ranunculus_acris,Ranunculus_acris_Stoderzinken,-2.602,0.328,Ordbeta,T0-T1,DIST,1,Stoderzinken,age_repro,3.0548523206751055,Age at first reproduction,H2
Ranunculus_acris,Ranunculus_acris_Stoderzinken,-2.602,0.328,Ordbeta,T0-T1,DIST,1,Stoderzinken,percapita_repro,6.96,Per capita reproduction,H1
Ranunculus_acris,Ranunculus_acris_WSL,-2.415,0.298,Ordbeta,T0-T1,DIST,1,WSL,FirstStepAtt,0.10835396206826964,First step attenuation,H3
Ranunculus_acris,Ranunculus_acris_WSL,-2.415,0.298,Ordbeta,T0-T1,DIST,1,WSL,Lambda,1.1474253581153837,Population growth rate,H4
Ranunculus_acris,Ranunculus_acris_WSL,-2.415,0.298,Ordbeta,T0-T1,DIST,1,WSL,R0,1.55497855361596,Net reproductive rate,H1
Ranunculus_acris,Ranunculus_acris_WSL,-2.415,0.298,Ordbeta,T0-T1,DIST,1,WSL,Reactivity,6.68037129041872,Reactivity,H3
Ranunculus_acris,Ranunculus_acris_WSL,-2.415,0.298,Ordbeta,T0-T1,DIST,1,WSL,T_generation,3.829023387316118,Generation time,H2
Ranunculus_acris,Ranunculus_acris_WSL,-2.415,0.298,Ordbeta,T0-T1,DIST,1,WSL,age_repro,3.0548523206751055,Age at first reproduction,H2
Ranunculus_acris,Ranunculus_acris_WSL,-2.415,0.298,Ordbeta,T0-T1,DIST,1,WSL,percapita_repro,6.96,Per capita reproduction,H1
Ranunculus_acris,Ranunculus_acris_Wytham Woods,-2.662,0.399,Ordbeta,T0-T1,DIST,1,Wytham Woods,FirstStepAtt,0.10835396206826964,First step attenuation,H3
Ranunculus_acris,Ranunculus_acris_Wytham Woods,-2.662,0.399,Ordbeta,T0-T1,DIST,1,Wytham Woods,Lambda,1.1474253581153837,Population growth rate,H4
Ranunculus_acris,Ranunculus_acris_Wytham Woods,-2.662,0.399,Ordbeta,T0-T1,DIST,1,Wytham Woods,R0,1.55497855361596,Net reproductive rate,H1
Ranunculus_acris,Ranunculus_acris_Wytham Woods,-2.662,0.399,Ordbeta,T0-T1,DIST,1,Wytham Woods,Reactivity,6.68037129041872,Reactivity,H3
Ranunculus_acris,Ranunculus_acris_Wytham Woods,-2.662,0.399,Ordbeta,T0-T1,DIST,1,Wytham Woods,T_generation,3.829023387316118,Generation time,H2
Ranunculus_acris,Ranunculus_acris_Wytham Woods,-2.662,0.399,Ordbeta,T0-T1,DIST,1,Wytham Woods,age_repro,3.0548523206751055,Age at first reproduction,H2
Ranunculus_acris,Ranunculus_acris_Wytham Woods,-2.662,0.399,Ordbeta,T0-T1,DIST,1,Wytham Woods,percapita_repro,6.96,Per capita reproduction,H1
Ratibida_columnifera,Ratibida_columnifera_Ladybird Johnson Wildflower Center,-2.757,0.469,Ordbeta,T0-T1,DIST,1,Ladybird Johnson Wildflower Center,FirstStepAtt,0.9979544746428212,First step attenuation,H3
Ratibida_columnifera,Ratibida_columnifera_Ladybird Johnson Wildflower Center,-2.757,0.469,Ordbeta,T0-T1,DIST,1,Ladybird Johnson Wildflower Center,Lambda,0.7243603858174655,Population growth rate,H4
Ratibida_columnifera,Ratibida_columnifera_Ladybird Johnson Wildflower Center,-2.757,0.469,Ordbeta,T0-T1,DIST,1,Ladybird Johnson Wildflower Center,R0,3.3489491834416096,Net reproductive rate,H1
Ratibida_columnifera,Ratibida_columnifera_Ladybird Johnson Wildflower Center,-2.757,0.469,Ordbeta,T0-T1,DIST,1,Ladybird Johnson Wildflower Center,Reactivity,1.00478075858474,Reactivity,H3
Ratibida_columnifera,Ratibida_columnifera_Ladybird Johnson Wildflower Center,-2.757,0.469,Ordbeta,T0-T1,DIST,1,Ladybird Johnson Wildflower Center,T_generation,1.2318818467682544,Generation time,H2
Ratibida_columnifera,Ratibida_columnifera_Ladybird Johnson Wildflower Center,-2.757,0.469,Ordbeta,T0-T1,DIST,1,Ladybird Johnson Wildflower Center,age_repro,1,Age at first reproduction,H2
Ratibida_columnifera,Ratibida_columnifera_Ladybird Johnson Wildflower Center,-2.757,0.469,Ordbeta,T0-T1,DIST,1,Ladybird Johnson Wildflower Center,percapita_repro,2.7010344666666666,Per capita reproduction,H1
Salsola_kali,Salsola_kali_Fowlers Gap,-2.96,0.314,Ordbeta,T0-T1,DIST,1,Fowlers Gap,FirstStepAtt,7.190249115029076e-4,First step attenuation,H3
Salsola_kali,Salsola_kali_Fowlers Gap,-2.96,0.314,Ordbeta,T0-T1,DIST,1,Fowlers Gap,Lambda,0.589687496520467,Population growth rate,H4
Salsola_kali,Salsola_kali_Fowlers Gap,-2.96,0.314,Ordbeta,T0-T1,DIST,1,Fowlers Gap,R0,0.04204373526550297,Net reproductive rate,H1
Salsola_kali,Salsola_kali_Fowlers Gap,-2.96,0.314,Ordbeta,T0-T1,DIST,1,Fowlers Gap,Reactivity,NA,Reactivity,H3
Salsola_kali,Salsola_kali_Fowlers Gap,-2.96,0.314,Ordbeta,T0-T1,DIST,1,Fowlers Gap,T_generation,6.000169610109785,Generation time,H2
Salsola_kali,Salsola_kali_Fowlers Gap,-2.96,0.314,Ordbeta,T0-T1,DIST,1,Fowlers Gap,age_repro,6.000100010001,Age at first reproduction,H2
Salsola_kali,Salsola_kali_Fowlers Gap,-2.96,0.314,Ordbeta,T0-T1,DIST,1,Fowlers Gap,percapita_repro,NA,Per capita reproduction,H1
Salsola_kali,Salsola_kali_Sandflats,-2.949,0.395,Ordbeta,T0-T1,DIST,1,Sandflats,FirstStepAtt,7.190249115029076e-4,First step attenuation,H3
Salsola_kali,Salsola_kali_Sandflats,-2.949,0.395,Ordbeta,T0-T1,DIST,1,Sandflats,Lambda,0.589687496520467,Population growth rate,H4
Salsola_kali,Salsola_kali_Sandflats,-2.949,0.395,Ordbeta,T0-T1,DIST,1,Sandflats,R0,0.04204373526550297,Net reproductive rate,H1
Salsola_kali,Salsola_kali_Sandflats,-2.949,0.395,Ordbeta,T0-T1,DIST,1,Sandflats,Reactivity,NA,Reactivity,H3
Salsola_kali,Salsola_kali_Sandflats,-2.949,0.395,Ordbeta,T0-T1,DIST,1,Sandflats,T_generation,6.000169610109785,Generation time,H2
Salsola_kali,Salsola_kali_Sandflats,-2.949,0.395,Ordbeta,T0-T1,DIST,1,Sandflats,age_repro,6.000100010001,Age at first reproduction,H2
Salsola_kali,Salsola_kali_Sandflats,-2.949,0.395,Ordbeta,T0-T1,DIST,1,Sandflats,percapita_repro,NA,Per capita reproduction,H1
Sphaeralcea_coccinea,Sphaeralcea_coccinea_Shortgrass Steppe LTER,-2.641,0.259,Ordbeta,T0-T1,DIST,1,Shortgrass Steppe LTER,FirstStepAtt,0.9788261596776104,First step attenuation,H3
Sphaeralcea_coccinea,Sphaeralcea_coccinea_Shortgrass Steppe LTER,-2.641,0.259,Ordbeta,T0-T1,DIST,1,Shortgrass Steppe LTER,Lambda,0.9140916052986946,Population growth rate,H4
Sphaeralcea_coccinea,Sphaeralcea_coccinea_Shortgrass Steppe LTER,-2.641,0.259,Ordbeta,T0-T1,DIST,1,Shortgrass Steppe LTER,R0,1.0497677328830435,Net reproductive rate,H1
Sphaeralcea_coccinea,Sphaeralcea_coccinea_Shortgrass Steppe LTER,-2.641,0.259,Ordbeta,T0-T1,DIST,1,Shortgrass Steppe LTER,Reactivity,1.0671952343744,Reactivity,H3
Sphaeralcea_coccinea,Sphaeralcea_coccinea_Shortgrass Steppe LTER,-2.641,0.259,Ordbeta,T0-T1,DIST,1,Shortgrass Steppe LTER,T_generation,1.2977127780843936,Generation time,H2
Sphaeralcea_coccinea,Sphaeralcea_coccinea_Shortgrass Steppe LTER,-2.641,0.259,Ordbeta,T0-T1,DIST,1,Shortgrass Steppe LTER,age_repro,1,Age at first reproduction,H2
Sphaeralcea_coccinea,Sphaeralcea_coccinea_Shortgrass Steppe LTER,-2.641,0.259,Ordbeta,T0-T1,DIST,1,Shortgrass Steppe LTER,percapita_repro,0.8557142777777778,Per capita reproduction,H1
Stenaria_nigricans,Stenaria_nigricans_Temple,-2.115,0.303,Ordbeta,T0-T1,DIST,1,Temple,FirstStepAtt,0.9984969413842903,First step attenuation,H3
Stenaria_nigricans,Stenaria_nigricans_Temple,-2.115,0.303,Ordbeta,T0-T1,DIST,1,Temple,Lambda,0.9901413361648121,Population growth rate,H4
Stenaria_nigricans,Stenaria_nigricans_Temple,-2.115,0.303,Ordbeta,T0-T1,DIST,1,Temple,R0,1.6245457643658545,Net reproductive rate,H1
Stenaria_nigricans,Stenaria_nigricans_Temple,-2.115,0.303,Ordbeta,T0-T1,DIST,1,Temple,Reactivity,1.00926761725409,Reactivity,H3
Stenaria_nigricans,Stenaria_nigricans_Temple,-2.115,0.303,Ordbeta,T0-T1,DIST,1,Temple,T_generation,1.1114440769106202,Generation time,H2
Stenaria_nigricans,Stenaria_nigricans_Temple,-2.115,0.303,Ordbeta,T0-T1,DIST,1,Temple,age_repro,1,Age at first reproduction,H2
Stenaria_nigricans,Stenaria_nigricans_Temple,-2.115,0.303,Ordbeta,T0-T1,DIST,1,Temple,percapita_repro,1.4610344666666668,Per capita reproduction,H1
Taraxacum_campylodes,Taraxacum_campylodes_Bayreuth DRAGNet,-2.341,0.29,Ordbeta,T0-T1,DIST,1,Bayreuth DRAGNet,FirstStepAtt,0.18122936095531808,First step attenuation,H3
Taraxacum_campylodes,Taraxacum_campylodes_Bayreuth DRAGNet,-2.341,0.29,Ordbeta,T0-T1,DIST,1,Bayreuth DRAGNet,Lambda,0.08041791145870329,Population growth rate,H4
Taraxacum_campylodes,Taraxacum_campylodes_Bayreuth DRAGNet,-2.341,0.29,Ordbeta,T0-T1,DIST,1,Bayreuth DRAGNet,R0,9.004714273919254e-7,Net reproductive rate,H1
Taraxacum_campylodes,Taraxacum_campylodes_Bayreuth DRAGNet,-2.341,0.29,Ordbeta,T0-T1,DIST,1,Bayreuth DRAGNet,Reactivity,57.90876911473913,Reactivity,H3
Taraxacum_campylodes,Taraxacum_campylodes_Bayreuth DRAGNet,-2.341,0.29,Ordbeta,T0-T1,DIST,1,Bayreuth DRAGNet,T_generation,NA,Generation time,H2
Taraxacum_campylodes,Taraxacum_campylodes_Bayreuth DRAGNet,-2.341,0.29,Ordbeta,T0-T1,DIST,1,Bayreuth DRAGNet,age_repro,1,Age at first reproduction,H2
Taraxacum_campylodes,Taraxacum_campylodes_Bayreuth DRAGNet,-2.341,0.29,Ordbeta,T0-T1,DIST,1,Bayreuth DRAGNet,percapita_repro,1.3490166782018932e-5,Per capita reproduction,H1
Taraxacum_campylodes,Taraxacum_campylodes_Kellogg Biological Station (KBS),-2.686,0.48,Ordbeta,T0-T1,DIST,1,Kellogg Biological Station (KBS),FirstStepAtt,0.18122936095531808,First step attenuation,H3
Taraxacum_campylodes,Taraxacum_campylodes_Kellogg Biological Station (KBS),-2.686,0.48,Ordbeta,T0-T1,DIST,1,Kellogg Biological Station (KBS),Lambda,0.08041791145870329,Population growth rate,H4
Taraxacum_campylodes,Taraxacum_campylodes_Kellogg Biological Station (KBS),-2.686,0.48,Ordbeta,T0-T1,DIST,1,Kellogg Biological Station (KBS),R0,9.004714273919254e-7,Net reproductive rate,H1
Taraxacum_campylodes,Taraxacum_campylodes_Kellogg Biological Station (KBS),-2.686,0.48,Ordbeta,T0-T1,DIST,1,Kellogg Biological Station (KBS),Reactivity,57.90876911473913,Reactivity,H3
Taraxacum_campylodes,Taraxacum_campylodes_Kellogg Biological Station (KBS),-2.686,0.48,Ordbeta,T0-T1,DIST,1,Kellogg Biological Station (KBS),T_generation,NA,Generation time,H2
Taraxacum_campylodes,Taraxacum_campylodes_Kellogg Biological Station (KBS),-2.686,0.48,Ordbeta,T0-T1,DIST,1,Kellogg Biological Station (KBS),age_repro,1,Age at first reproduction,H2
Taraxacum_campylodes,Taraxacum_campylodes_Kellogg Biological Station (KBS),-2.686,0.48,Ordbeta,T0-T1,DIST,1,Kellogg Biological Station (KBS),percapita_repro,1.3490166782018932e-5,Per capita reproduction,H1
Thymus_vulgaris,Thymus_vulgaris_Morella la Vella,-2.574,0.304,Ordbeta,T0-T1,DIST,1,Morella la Vella,FirstStepAtt,0.9941521717357211,First step attenuation,H3
Thymus_vulgaris,Thymus_vulgaris_Morella la Vella,-2.574,0.304,Ordbeta,T0-T1,DIST,1,Morella la Vella,Lambda,0.9926751959162854,Population growth rate,H4
Thymus_vulgaris,Thymus_vulgaris_Morella la Vella,-2.574,0.304,Ordbeta,T0-T1,DIST,1,Morella la Vella,R0,0.3434937835569579,Net reproductive rate,H1
Thymus_vulgaris,Thymus_vulgaris_Morella la Vella,-2.574,0.304,Ordbeta,T0-T1,DIST,1,Morella la Vella,Reactivity,1.0104094818415374,Reactivity,H3
Thymus_vulgaris,Thymus_vulgaris_Morella la Vella,-2.574,0.304,Ordbeta,T0-T1,DIST,1,Morella la Vella,T_generation,NA,Generation time,H2
Thymus_vulgaris,Thymus_vulgaris_Morella la Vella,-2.574,0.304,Ordbeta,T0-T1,DIST,1,Morella la Vella,age_repro,NA,Age at first reproduction,H2
Thymus_vulgaris,Thymus_vulgaris_Morella la Vella,-2.574,0.304,Ordbeta,T0-T1,DIST,1,Morella la Vella,percapita_repro,0.0062509982916058755,Per capita reproduction,H1
Verbascum_thapsus,Verbascum_thapsus_Blandy Experimental Farm,-2.348,0.468,Ordbeta,T0-T1,DIST,1,Blandy Experimental Farm,FirstStepAtt,0.01808607278854514,First step attenuation,H3
Verbascum_thapsus,Verbascum_thapsus_Blandy Experimental Farm,-2.348,0.468,Ordbeta,T0-T1,DIST,1,Blandy Experimental Farm,Lambda,NA,Population growth rate,H4
Verbascum_thapsus,Verbascum_thapsus_Blandy Experimental Farm,-2.348,0.468,Ordbeta,T0-T1,DIST,1,Blandy Experimental Farm,R0,29.421212008404037,Net reproductive rate,H1
Verbascum_thapsus,Verbascum_thapsus_Blandy Experimental Farm,-2.348,0.468,Ordbeta,T0-T1,DIST,1,Blandy Experimental Farm,Reactivity,NA,Reactivity,H3
Verbascum_thapsus,Verbascum_thapsus_Blandy Experimental Farm,-2.348,0.468,Ordbeta,T0-T1,DIST,1,Blandy Experimental Farm,T_generation,2.173708938183875,Generation time,H2
Verbascum_thapsus,Verbascum_thapsus_Blandy Experimental Farm,-2.348,0.468,Ordbeta,T0-T1,DIST,1,Blandy Experimental Farm,age_repro,12.83717149823896,Age at first reproduction,H2
Verbascum_thapsus,Verbascum_thapsus_Blandy Experimental Farm,-2.348,0.468,Ordbeta,T0-T1,DIST,1,Blandy Experimental Farm,percapita_repro,NA,Per capita reproduction,H1
Verbascum_thapsus,Verbascum_thapsus_Cedar Creek LTER,-2.21,0.366,Ordbeta,T0-T1,DIST,1,Cedar Creek LTER,FirstStepAtt,0.01808607278854514,First step attenuation,H3
Verbascum_thapsus,Verbascum_thapsus_Cedar Creek LTER,-2.21,0.366,Ordbeta,T0-T1,DIST,1,Cedar Creek LTER,Lambda,NA,Population growth rate,H4
Verbascum_thapsus,Verbascum_thapsus_Cedar Creek LTER,-2.21,0.366,Ordbeta,T0-T1,DIST,1,Cedar Creek LTER,R0,29.421212008404037,Net reproductive rate,H1
Verbascum_thapsus,Verbascum_thapsus_Cedar Creek LTER,-2.21,0.366,Ordbeta,T0-T1,DIST,1,Cedar Creek LTER,Reactivity,NA,Reactivity,H3
Verbascum_thapsus,Verbascum_thapsus_Cedar Creek LTER,-2.21,0.366,Ordbeta,T0-T1,DIST,1,Cedar Creek LTER,T_generation,2.173708938183875,Generation time,H2
Verbascum_thapsus,Verbascum_thapsus_Cedar Creek LTER,-2.21,0.366,Ordbeta,T0-T1,DIST,1,Cedar Creek LTER,age_repro,12.83717149823896,Age at first reproduction,H2
Verbascum_thapsus,Verbascum_thapsus_Cedar Creek LTER,-2.21,0.366,Ordbeta,T0-T1,DIST,1,Cedar Creek LTER,percapita_repro,NA,Per capita reproduction,H1
Verbascum_thapsus,Verbascum_thapsus_Churning Rapids,-2.686,0.48,Ordbeta,T0-T1,DIST,1,Churning Rapids,FirstStepAtt,0.01808607278854514,First step attenuation,H3
Verbascum_thapsus,Verbascum_thapsus_Churning Rapids,-2.686,0.48,Ordbeta,T0-T1,DIST,1,Churning Rapids,Lambda,NA,Population growth rate,H4
Verbascum_thapsus,Verbascum_thapsus_Churning Rapids,-2.686,0.48,Ordbeta,T0-T1,DIST,1,Churning Rapids,R0,29.421212008404037,Net reproductive rate,H1
Verbascum_thapsus,Verbascum_thapsus_Churning Rapids,-2.686,0.48,Ordbeta,T0-T1,DIST,1,Churning Rapids,Reactivity,NA,Reactivity,H3
Verbascum_thapsus,Verbascum_thapsus_Churning Rapids,-2.686,0.48,Ordbeta,T0-T1,DIST,1,Churning Rapids,T_generation,2.173708938183875,Generation time,H2
Verbascum_thapsus,Verbascum_thapsus_Churning Rapids,-2.686,0.48,Ordbeta,T0-T1,DIST,1,Churning Rapids,age_repro,12.83717149823896,Age at first reproduction,H2
Verbascum_thapsus,Verbascum_thapsus_Churning Rapids,-2.686,0.48,Ordbeta,T0-T1,DIST,1,Churning Rapids,percapita_repro,NA,Per capita reproduction,H1
Verbascum_thapsus,Verbascum_thapsus_Izaak Walton League of America (IWLA),-2.683,0.426,Ordbeta,T0-T1,DIST,1,Izaak Walton League of America (IWLA),FirstStepAtt,0.01808607278854514,First step attenuation,H3
Verbascum_thapsus,Verbascum_thapsus_Izaak Walton League of America (IWLA),-2.683,0.426,Ordbeta,T0-T1,DIST,1,Izaak Walton League of America (IWLA),Lambda,NA,Population growth rate,H4
Verbascum_thapsus,Verbascum_thapsus_Izaak Walton League of America (IWLA),-2.683,0.426,Ordbeta,T0-T1,DIST,1,Izaak Walton League of America (IWLA),R0,29.421212008404037,Net reproductive rate,H1
